ts,scenario,file,schema,openLoop,clients,durationSeconds,msgIntervalMs,inflight,bodyBytes,slowConsumerPct,slowConsumerDelayMs,noReadPct,flapPct,reconnect,attempted,attemptedPerSec,sent,sentPerSec,skippedHard,ackSaved,ackSavedRate,recvUnique,deliveredPerSec,deliverRate,wsError,wsErrorRate,dup,reorder,reorderByFrom,reorderByServerMsgId,e2eInvalid,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,milestones,flags
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_50000_r1.json,run,True,50000,60,3000,4,0,0,0,0,0,False,154356,2572.6,154356,2572.6,0,122167,0.7914625929669077,75258,1254.3,0.4875612221099277,28201,0.182701028790588,0,0,0,0,0,788,1873,2231,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,833.33,,833.33,,,,,,,245.66666666666666,,,,,,,415.67,782.67,962,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_5000_r1.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,49129,0.98258,44175,736.25,0.8835,215,0.0043,0,0,0,0,0,424,751,927,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_5000_r2.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,48475,0.9695,43483,724.7166666666667,0.86966,107,0.00214,0,0,0,0,0,418,822,1085,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_5000_r3.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,48823,0.97646,43889,731.4833333333333,0.87778,415,0.0083,0,0,0,0,0,405,775,874,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,46,,,,,,,55.67,175.67,401,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_500_r1.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,74,0.0148,0,0,0,0,0,61,262,826,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_500_r2.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,56,0.0112,0,0,0,0,0,62,151,201,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 00:59:45,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_005945/single_e2e_500_r3.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,8,0.0016,0,0,0,0,0,44,114,176,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,486.10999999999996,,486.10999999999996,,,,,,,9560.666666666666,,,,,,,461,988.5,1146,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_5000_r1.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,35616,0.71232,31901,531.6833333333333,0.63802,13083,0.26166,0,0,0,0,0,490,959,1117,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_5000_r2.json,run,True,5000,60,3000,4,0,0,0,0,0,False,37500,625.0,37500,625.0,0,26901,0.71736,24195,403.25,0.6452,15599,0.4159733333333333,0,0,0,0,0,432,1018,1175,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_5000_r3.json,run,True,5000,60,3000,4,0,0,0,0,0,False,0,0.0,0,0.0,0,0,,0,0.0,,0,,0,0,0,0,0,,,,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,1519.6666666666667,,,,,,,53.33,277.67,624.67,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_500_r1.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,3688,0.7376,3688,61.46666666666667,0.7376,1396,0.2792,0,0,0,0,0,75,625,1630,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_500_r2.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,3555,0.711,3555,59.25,0.711,1489,0.2978,0,0,0,0,0,38,94,114,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 15:51:03,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_155103/single_e2e_500_r3.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,3350,0.67,3350,55.833333333333336,0.67,1674,0.3348,0,0,0,0,0,47,114,130,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,833.33,,833.33,,,,,,,134.66666666666666,,,,,,,414,764.67,948.67,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_5000_r1.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,48743,0.97486,44064,734.4,0.88128,152,0.00304,0,0,0,0,0,414,846,1229,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_5000_r2.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,48526,0.97052,43608,726.8,0.87216,204,0.00408,0,0,0,0,0,418,722,829,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_5000_r3.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,49082,0.98164,44270,737.8333333333334,0.8854,48,0.00096,0,0,0,0,0,410,726,788,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,26.666666666666668,,,,,,,30.33,89.67,326,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_500_r1.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,1,0.0002,0,0,0,0,0,31,96,767,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_500_r2.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,67,0.0134,0,0,0,0,0,27,106,133,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:01:06,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_160106/single_e2e_500_r3.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,12,0.0024,0,0,0,0,0,33,67,78,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,833.33,,833.33,,,,,,,825.3333333333334,,,,,,,27384,42394,44277,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_5000_r1.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,11347,0.22694,11346,189.1,0.22692,2176,0.04352,0,0,0,0,0,27384,42394,44277,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_5000_r2.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,0,0.0,0,0.0,0.0,149,0.00298,0,0,0,0,0,,,,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_5000_r3.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,0,0.0,0,0.0,0.0,151,0.00302,0,0,0,0,0,,,,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,1025,,,,,,,347,755.33,1215.33,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_500_r1.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,966,0.1932,0,0,0,0,0,339,900,1723,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_500_r2.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,1054,0.2108,0,0,0,0,0,309,610,823,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:15:39,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_161539/single_e2e_500_r3.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,1055,0.211,0,0,0,0,0,393,756,1100,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,827.0866666666667,,827.0866666666667,,,,,,,744.3333333333334,,,,,,,775.67,1353.67,1474,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_5000_r1.json,run,True,5000,60,3000,4,0,0,0,0,0,False,50000,833.33,50000,833.33,0,10655,0.2131,43363,722.7166666666667,0.86726,101,0.00202,0,0,0,0,0,787,1361,1448,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_5000_r2.json,run,True,5000,60,3000,4,0,0,0,0,0,False,49539,825.65,49539,825.65,0,0,0.0,42750,712.5,0.8629564585478108,814,0.016431498415389895,0,0,0,0,0,772,1355,1525,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_5000_r3.json,run,True,5000,60,3000,4,0,0,0,0,0,False,49337,822.28,49337,822.28,0,0,0.0,42750,712.5,0.8664896527960759,1318,0.026714230699069665,0,0,0,0,0,768,1345,1449,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,53,,,,,,,103.33,179.33,272.33,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_500_r1.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,37,0.0074,0,0,0,0,0,109,200,441,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_500_r2.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,51,0.0102,0,0,0,0,0,108,181,192,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:28:32,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_162832/single_e2e_500_r3.json,run,True,500,60,3000,4,0,0,0,0,0,False,5000,83.33,5000,83.33,0,5000,1.0,5000,83.33333333333333,1.0,71,0.0142,0,0,0,0,0,93,157,184,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:44:05,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_164405/single_e2e_50000_avg.json,avg,True,,,3000,,,,,,,,,2567.92,,2567.92,,,,,,,10158,,,,,,,5550,16856,18889,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:44:05,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_164405/single_e2e_50000_r1.json,run,True,50000,60,3000,4,0,0,0,0,0,False,154075,2567.92,154075,2567.92,0,92942,0.6032257017686192,80801,1346.6833333333334,0.5244264157066364,10158,0.06592893071556061,0,0,0,0,0,5550,16856,18889,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:44:05,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_164405/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,833.33,,833.33,,,,,,,,,,,,,,375,1044,1529,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:44:05,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_164405/single_e2e_5000_r1.json,run,True,5000,15,3000,4,0,0,0,0,0,False,12500,833.33,12500,833.33,0,12500,1.0,11250,750.0,0.9,0,0.0,0,0,0,0,0,375,1044,1529,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:44:05,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_164405/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,8,,,,,,,234,790,895,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:44:05,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_164405/single_e2e_500_r1.json,run,True,500,15,3000,4,0,0,0,0,0,False,1250,83.33,1250,83.33,0,1250,1.0,1250,83.33333333333333,1.0,8,0.0064,0,0,0,0,0,234,790,895,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:50:48,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_165048/single_e2e_50000_avg.json,avg,True,,,3000,,,,,,,,,2573.35,,2573.35,,,,,,,1047,,,,,,,53837,54846,55040,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:50:48,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_165048/single_e2e_50000_r1.json,run,True,50000,60,3000,4,0,0,0,0,0,False,154401,2573.35,154401,2573.35,0,81,0.0005246080012435152,360,6.0,0.0023315911166378457,1047,0.006781044164221734,0,0,0,0,0,53837,54846,55040,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:50:48,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_165048/single_e2e_5000_avg.json,avg,True,,,3000,,,,,,,,,833.33,,833.33,,,,,,,118,,,,,,,839,1434,1732,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:50:48,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_165048/single_e2e_5000_r1.json,run,True,5000,15,3000,4,0,0,0,0,0,False,12500,833.33,12500,833.33,0,1781,0.14248,9098,606.5333333333333,0.72784,118,0.00944,0,0,0,0,0,839,1434,1732,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
2026-01-15 16:50:48,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_165048/single_e2e_500_avg.json,avg,True,,,3000,,,,,,,,,83.33,,83.33,,,,,,,39,,,,,,,142,443,629,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),avg-file
2026-01-15 16:50:48,ws-cluster-5x-test,logs/ws-cluster-5x-test_20260115_165048/single_e2e_500_r1.json,run,True,500,15,3000,4,0,0,0,0,0,False,1250,83.33,1250,83.33,0,1250,1.0,1250,83.33333333333333,1.0,39,0.0312,0,0,0,0,0,142,443,629,BP(慢消费者背压);ACK-EL(ACK回切隔离);POSTDB(尾延迟治理/对照);OPENLOOP+ACKBATCH(固定速率+ACK合并);ENSUREMEM(单聊成员去热路径),
